codigo,section,bloque,area_id,exclusivo_rol_id,texto,tipo,opciones,locale,peso,escala,scoring,respuesta_correcta,dimension,exclusivo_nivel_id
"ceo_ADOPCION_Q30","adopcion_ia_ceo","Adopción/uso",,,"Mantengo un diálogo activo con el ecosistema externo (startups, grandes proveedores, academia, reguladores) para anticipar tendencias de IA y ajustar la estrategia.","likert_1_5_frecuencia","[""Nunca"",""Casi nunca"",""A veces"",""Frecuentemente"",""Siempre""]","es-MX",1,"{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}",,,"{""dimension"":""adopcion_uso""}",
"dir_marketing_CONOCIMIENTO_Q1","adopcion_ia","Conocimiento","","","¿Cuál de las siguientes opciones describe mejor qué es la inteligencia artificial aplicada al marketing? (A) Es cualquier software de diseño gráfico. (B) Es el uso de datos y algoritmos para automatizar tareas y tomar decisiones de marketing de forma más inteligente. (C) Es únicamente la generación de imágenes y videos. (D) Es una herramienta para reemplazar completamente al equipo de marketing.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q2","adopcion_ia","Conocimiento","","","Un ejemplo sencillo de uso de IA en marketing digital es: (A) Enviar un mailing manual a toda la base de datos sin segmentar. (B) Programar publicaciones en redes sociales sin analizar resultados. (C) Usar una herramienta que recomiende automáticamente la mejor hora para enviar un email en función del comportamiento histórico de los usuarios. (D) Diseñar el logo de la empresa con un diseñador externo.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q3","adopcion_ia","Conocimiento","","","¿Qué ventaja principal ofrece un asistente de IA generativa, como un chatbot, para un CMO? (A) Garantiza que todas las ideas creativas serán exitosas. (B) Reduce la necesidad de medir resultados. (C) Acelera la generación de borradores de textos, ideas y briefings que luego el equipo puede refinar. (D) Sustituye completamente a las agencias creativas.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q4","adopcion_ia","Conocimiento","","","¿Cuál de estas tareas es más adecuada para iniciar un piloto básico de IA en marketing? (A) Redefinir por completo el modelo de negocio de la empresa. (B) Automatizar la generación de asuntos de email y variaciones de anuncios para pruebas A/B. (C) Cambiar el ERP de la compañía. (D) Externalizar todo el marketing a una consultora.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q5","adopcion_ia","Conocimiento","","","¿Cuál es un riesgo común al usar IA generativa para contenidos de marca? (A) Que genere contenidos demasiado originales. (B) Que todo el contenido sea siempre legal por defecto. (C) Que produzca información incorrecta o sesgada que afecte la reputación de la marca. (D) Que elimine la necesidad de revisar el contenido.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q6","adopcion_ia","Conocimiento","","","Cuando una plataforma como Meta Ads sugiere una audiencia similar basada en tus mejores clientes, ¿qué está usando principalmente? (A) IA y modelos predictivos entrenados con tus datos. (B) Una selección aleatoria de usuarios. (C) Únicamente criterio manual del equipo interno. (D) Solo la edad y el género del público.","opcion_multiple_unica","","es-MX","1","","","A","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q7","adopcion_ia","Conocimiento","","","¿Cuál de estas es una buena práctica al usar IA generativa para redactar anuncios? (A) Usar siempre la primera versión generada. (B) Prohibir por completo su uso. (C) Ajustar el prompt con contexto de marca, público objetivo y tono, y luego editar el resultado. (D) Pedir textos sin ninguna instrucción para ser más creativos.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q8","adopcion_ia","Conocimiento","","","Una diferencia clave entre automatización de marketing tradicional e IA es que la IA: (A) Solo envía emails más rápido. (B) Aprende de los datos y puede mejorar sus recomendaciones con el tiempo. (C) Evita la necesidad de definir objetivos de campaña. (D) Reemplaza al CRM.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q9","adopcion_ia","Conocimiento","","","¿Cuál es un ejemplo de prompt bien formulado para un CMO? (A) Haz marketing. (B) Escribe cualquier cosa sobre nuestra marca. (C) Genera tres variantes de anuncio para una campaña de retención, tono cercano, para clientes que llevan tres meses inactivos, en formato de texto corto. (D) Dame ideas.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q10","adopcion_ia","Conocimiento","","","¿Qué indicador es más relevante para evaluar si la IA está mejorando la performance de anuncios? (A) Número de reuniones internas. (B) Costo por adquisición o retorno de la inversión publicitaria. (C) Cantidad de creatividades generadas. (D) Número de prompts usados.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q11","adopcion_ia","Conocimiento","","","¿Qué riesgo se corre si el equipo copia y pega datos sensibles de clientes en herramientas de IA públicas sin políticas claras? (A) No hay riesgo, los datos se borran siempre. (B) Solo se pierde algo de tiempo. (C) Puede haber filtración de información, incumplimiento regulatorio y daño reputacional. (D) Únicamente se afecta el rendimiento de la campaña.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q12","adopcion_ia","Conocimiento","","","La combinación de IA y pruebas A/B es útil porque: (A) Hace innecesaria cualquier hipótesis. (B) Permite generar muchas variantes y luego validar empíricamente cuáles funcionan mejor. (C) Evita que tengamos que analizar métricas. (D) Solo sirve para grandes empresas.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q13","adopcion_ia","Conocimiento","","","¿Qué es la segmentación predictiva en marketing? (A) Clasificar clientes solo por edad y género. (B) Agrupar clientes al azar. (C) Usar modelos que predicen comportamientos futuros, como compra o abandono, para segmentar y priorizar acciones. (D) Enviar el mismo mensaje a toda la base.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q14","adopcion_ia","Conocimiento","","","Un ejemplo de uso de IA en CRM orientado a retención es: (A) Eliminar contactos inactivos sin análisis. (B) Crear manualmente listas aleatorias. (C) Modelar probabilidad de abandono y activar campañas automáticas distintas según el nivel de riesgo. (D) Enviar el mismo email semanal a toda la base.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q15","adopcion_ia","Conocimiento","","","¿Qué rol tiene el first party data en una estrategia de IA de marketing? (A) Es irrelevante, todo se puede comprar a terceros. (B) Es la principal fuente de datos sobre clientes y comportamientos que alimenta los modelos de IA. (C) Solo sirve para campañas offline. (D) Se usa solo en finanzas, no en marketing.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q16","adopcion_ia","Conocimiento","","","¿Cuál de estos indicadores está más relacionado con medir impacto incremental de una campaña impulsada por IA? (A) Aperturas de email. (B) Diferencia de conversiones entre un grupo expuesto y un grupo de control. (C) Número de creatividades generadas. (D) Cantidad de prompts utilizados.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q17","adopcion_ia","Conocimiento","","","¿Qué riesgo ético surge al personalizar demasiado ofertas con IA? (A) Disminuir la relevancia de las ofertas. (B) Que todos los clientes reciban exactamente lo mismo. (C) Generar discriminación de precios o exclusión de ciertos segmentos sin transparencia. (D) Reducir el número de campañas.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q18","adopcion_ia","Conocimiento","","","¿Qué describe mejor una orquestación omnicanal apoyada en IA? (A) Hacer una campaña solo en televisión. (B) Enviar el mismo mensaje por todos los canales al mismo tiempo. (C) Coordinar mensajes y ofertas en distintos canales según el comportamiento del cliente en tiempo casi real. (D) Tener equipos totalmente separados por canal.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q19","adopcion_ia","Conocimiento","","","¿Qué describe mejor el marketing mix modeling apoyado en IA? (A) Un análisis solo cualitativo de campañas. (B) Un modelo estadístico o algorítmico que estima el impacto de distintos canales y factores en las ventas. (C) Un reporte estático mensual. (D) Un análisis exclusivo de redes sociales.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q20","adopcion_ia","Conocimiento","","","La diferencia principal entre atribución de último clic y modelos de atribución basados en IA es que estos últimos: (A) Son más lentos. (B) Solo sirven para campañas offline. (C) Consideran múltiples puntos de contacto y patrones de comportamiento, no solo la última interacción. (D) No requieren datos históricos.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q21","adopcion_ia","Conocimiento","","","¿Qué es un feature store en un entorno de IA para marketing? (A) Una tienda física de productos. (B) Un repositorio centralizado de variables coherentes para usar en distintos modelos. (C) Un catálogo de campañas creativas. (D) Un marketplace de agencias.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q22","adopcion_ia","Conocimiento","","","¿Por qué es clave la gobernanza de datos en un entorno de IA de marketing avanzado? (A) Solo para evitar duplicar archivos. (B) Para asegurar calidad, trazabilidad, cumplimiento regulatorio y uso responsable de los datos. (C) Para reducir el número de campañas. (D) Para eliminar la necesidad de métricas.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q23","adopcion_ia","Conocimiento","","","¿Qué ventaja aporta un modelo de predicción de valor de vida del cliente al CMO? (A) Evitar hacer investigación de mercado. (B) Tomar decisiones de inversión diferenciadas por segmento, priorizando aquellos con mayor valor futuro. (C) Eliminar por completo el riesgo de cancelación. (D) Solo sirve para reportes financieros anuales.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q24","adopcion_ia","Conocimiento","","","¿Cuál es un riesgo de depender en exceso de automatizaciones de puja basadas en IA sin supervisión humana? (A) Reducir el volumen de datos. (B) Sobreoptimizar a corto plazo a costa de la marca y del valor a largo plazo. (C) Mejorar demasiado el retorno de la inversión publicitaria. (D) Quitar trabajo a las agencias.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q25","adopcion_ia","Conocimiento","","","¿Qué caracteriza a una estrategia de IA a nivel corporativo liderada en parte por el CMO? (A) Uso aislado de IA solo en redes sociales. (B) Múltiples iniciativas desconectadas en cada área. (C) Un roadmap transversal donde datos y modelos se reutilizan entre marketing, producto, operaciones y finanzas con una gobernanza clara. (D) Propiedad exclusiva de IA por parte del área de TI.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q26","adopcion_ia","Conocimiento","","","¿Qué es un marco de gobernanza de IA relevante para marketing? (A) Un documento únicamente tecnológico. (B) Un conjunto de principios, roles y procesos para asegurar un uso responsable, medible y alineado al negocio de la IA. (C) Un contrato con una agencia. (D) Un manual de uso de redes sociales.","opcion_multiple_unica","","es-MX","1","","","B","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q27","adopcion_ia","Conocimiento","","","¿Qué implica usar IA para diseñar nuevos productos o servicios desde marketing? (A) Dejar todo el desarrollo al área de TI. (B) Solo analizar campañas pasadas. (C) Usar modelos para identificar necesidades no cubiertas, simular escenarios de adopción y cocrear propuestas con clientes. (D) Únicamente bajar precios.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q28","adopcion_ia","Conocimiento","","","¿Qué riesgo estratégico existe al sobreprometer capacidades de IA al mercado? (A) Reducir el interés de inversionistas. (B) Incrementar temporalmente la moral interna. (C) Perder credibilidad con clientes, reguladores y el consejo si la realidad no acompaña las promesas. (D) Ninguno, la narrativa es lo más importante.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q29","adopcion_ia","Conocimiento","","","¿Qué significa que el CMO impulse una organización orientada a IA y centrada en el cliente? (A) Cambiar solo la tecnología de marketing. (B) Reemplazar atención humana por bots en todos los puntos de contacto. (C) Replantear procesos, métricas, habilidades y cultura para que decisiones clave se apoyen sistemáticamente en datos y modelos con foco en la experiencia del cliente. (D) Únicamente lanzar una campaña sobre IA.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_CONOCIMIENTO_Q30","adopcion_ia","Conocimiento","","","En términos de inversión, ¿qué hace sostenible una agenda de IA en marketing? (A) Invertir lo máximo posible en cualquier herramienta nueva. (B) Depender completamente de proveedores externos. (C) Priorizar iniciativas con casos de negocio claros, medir el retorno y reinvertir en las que demuestran valor. (D) No medir el impacto para evitar fricciones internas.","opcion_multiple_unica","","es-MX","1","","","C","{""dimension"":""conocimiento""}",""
"dir_marketing_ADOPCION_Q1","adopcion_ia","Adopción/uso","","","Personalmente utilizo asistentes de IA, como chatbots o copilots, para revisar o mejorar textos de marketing como correos electrónicos, publicaciones o presentaciones.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""A veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","{""1"":0,""2"":1,""3"":2,""4"":3,""5"":4}","","{""dimension"":""adopcion_uso""}",""
"dir_marketing_ADOPCION_Q2","adopcion_ia","Adopción/uso","","","En mis reuniones de marketing, suelo pedir al equipo que traiga al menos un ejemplo concreto de cómo usó IA en su trabajo reciente.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""A veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","{""1"":0,""2"":1,""3"":2,""4"":3,""5"":4}","","{""dimension"":""adopcion_uso""}",""
